(119.0, 1649877084.6432781)
(169.0, 1649877086.6975)
(129.0, 1649877088.90337)
(101.0, 1649877090.9435189)
(102.0, 1649877093.1022248)
(393.0, 1649877095.128206)
(437.0, 1649877097.4080791)
(493.0, 1649877099.432228)
(412.0, 1649877101.622279)
(272.0, 1649877103.662807)
(267.0, 1649877105.868237)
(322.0, 1649877107.937143)
(338.0, 1649877110.1125681)
(435.0, 1649877112.211984)
(431.0, 1649877114.4170392)
(119.0, 1649877116.5160441)
(124.0, 1649877118.631694)
(141.0, 1649877120.641838)
(179.0, 1649877122.8463411)
(96.0, 1649877124.872989)
(114.0, 1649877127.061625)
(94.0, 1649877129.086931)
(95.0, 1649877131.261246)
(400.0, 1649877133.317743)
