(-2493.541259765625, 1649877084.657772)
(-2516.9931640625, 1649877086.712121)
(-2538.022705078125, 1649877088.903797)
(-2569.221923828125, 1649877090.958226)
(-2587.206298828125, 1649877093.102638)
(-2608.306884765625, 1649877095.128584)
(-2634.806396484375, 1649877097.4230459)
(-2676.71044921875, 1649877099.448119)
(-2694.49853515625, 1649877101.637526)
(-2718.474609375, 1649877103.663132)
(-2734.23681640625, 1649877105.883109)
(-2757.27099609375, 1649877107.9525208)
(-2773.724609375, 1649877110.112996)
(-2791.580322265625, 1649877112.212308)
(-2810.486328125, 1649877114.446439)
(-2831.395263671875, 1649877116.532615)
(-2848.24560546875, 1649877118.6469052)
(-2864.2197265625, 1649877120.642335)
(-2885.824951171875, 1649877122.861042)
(-2916.871337890625, 1649877124.886813)
(-2933.757568359375, 1649877127.061995)
(-2949.119384765625, 1649877129.087163)
(-2964.899169921875, 1649877131.2615)
(-2980.376220703125, 1649877133.331379)
